rating,timestamp,helpful_vote,verified_purchase,review,polarity,subjectivity
4,2017-04-16 14:44:26.000,0,True,good flashlight terrible customer service far delivery ... good flashlight terrible customer service far delivery time long hurry product worth .... price,-0.018750,0.712500
3,2018-02-08 05:00:30.752,0,True,star average maybe local store instead,-0.075000,0.200000
5,2014-12-12 08:05:31.000,0,True,nice love nice love price great.customer service right month worth wait,0.464286,0.639286
5,2021-02-06 19:12:14.479,0,True,job awesomely love drape shoulder heat sooth pain,0.500000,0.600000
5,2022-06-05 21:23:46.841,1,True,aluminum brightness product definitely remove dirt stain aluminum pontoon plan polish pontoon clean great product purpose,0.388889,0.650000
5,2020-08-10 19:17:26.019,0,True,great product great quality great product help skin hair absolutely recommend,0.650000,0.787500
5,2016-05-06 14:25:34.000,0,True,star offensive smell -- areole nozzle clog,0.000000,0.000000
5,2014-12-24 20:23:42.000,0,True,blood pressure cuff ehat need,0.000000,0.000000
5,2019-06-25 06:56:38.746,0,True,arrive time great product,0.800000,0.750000
5,2021-10-12 15:48:06.515,0,True,great great,0.800000,0.750000
5,2020-09-11 10:22:02.435,0,True,halloween decoration good halloween decoration combination use home party balloon rubber smell big like,0.350000,0.350000
5,2020-10-05 04:19:05.484,0,True,beat quality year old boy love great quality design,0.466667,0.516667
5,2020-10-05 19:57:27.261,0,True,easy use confine specific location pillow provide instant relief pain easy use comfortable wear computer wear work,0.253333,0.651667
5,2021-01-14 10:49:30.411,3,True,pretty good far good,0.437500,0.800000
3,2021-04-08 14:30:39.496,0,True,cute hole hold helium hole word fabulous work 18 hole buy balloon dollar store,0.450000,1.000000
4,2021-07-31 01:09:36.404,0,True,comfortable buy daughter daughter roller hurt foot decide try hurt foot bubble soothe heat feel amazing roller like roller,0.500000,0.850000
2,2021-11-23 06:01:03.017,0,True,stay long good bandaid,0.325000,0.500000
1,2020-05-11 22:50:11.628,0,True,good work contact seller hear buy waste money,0.250000,0.300000
2,2018-12-09 16:38:19.629,1,True,weird spring non locking handle limit usefulness prospective buyer note spring right business end device idea find springiness limit item effectiveness use litte notice lock telescope handle work regret purchase,-0.107143,0.767857
5,2018-04-26 20:02:25.860,0,True,star good,0.700000,0.600000
4,2016-11-02 19:50:11.000,0,True,stars deep massage,0.000000,0.400000
5,2016-06-30 11:44:36.000,0,True,star anticipate order 2nd pair,0.000000,0.000000
5,2015-04-14 19:24:09.000,2,True,marvel figurine grandson 4th birthday big hit find morning bed brother wouldn,0.000000,0.100000
5,2016-06-02 12:22:23.000,0,True,... head replace dull enji happy care callus remover buy replacement mineral head replace dull enji happy care callus remover fit callus remover perfectly remove problem whatsoever new roller work perfectly excellent job remove callus foot,0.444129,0.731818
5,2022-12-01 18:05:03.661,0,True,great immune booster great immune booster,0.800000,0.750000
5,2010-12-28 02:04:14.000,5,True,finally knot line cleverly design device works licensed massage therapist regular basis stress work computer continue knot muscle fast rate massage therapist rid way sinus drain knot work clear massage week later finally clear sinus day use daily arrive mail week sinus clear border purchase cause like think price 30 molded piece plastic high positive review glad people time review help decision buy it)i figured sinus relief time shoot 30 worth device incredible imagaine mid suffer knot year .. wish know long time ago allow complete control use pressure want work area want end large opening allow work far short end allow easily work upper device easy use sit lay glad purchase ... want buy,0.186870,0.497540
1,2017-09-17 23:24:46.546,0,True,glass work ... glass work thought work work stay glass slip,0.000000,0.000000
5,2020-08-24 17:30:40.840,0,False,taste like wendy chocolate frosty honestly think little heavy tasting maybe rich chocolate fudge brownie way wrong 15 year old try ..... love chocolate milk picky absolutely love wendy chocolate frosty ...... exactly think place definitely chocolate dark heavy buy good,0.137500,0.553846
5,2017-04-21 03:31:21.000,2,True,clean use product year cleans include windex,0.366667,0.700000
5,2022-01-19 04:11:09.467,0,True,complaint complaint order item fine print condition know big print buy,-0.045833,0.250000
5,2020-01-21 16:16:31.922,1,True,great supplement easy swallow aftertaste great product complaint,0.433333,0.633333
5,2013-02-04 20:32:39.000,0,True,grat dese good case ergonomic case good design good look lightweight simulated leather protect perfectly glass recommend arrive time,0.775000,0.700000
5,2016-05-25 01:46:00.000,0,False,star great product effect happy purchase,0.800000,0.875000
1,2020-10-23 03:04:07.170,0,True,noise cancellation earplug noise cancel hear neighbor comfortable easy job buy,0.416667,0.816667
1,2022-02-19 14:44:27.457,0,True,worth sad work leave piece overnight extra effort good clean small piece scrub stuck stuff deep piece reach sadly :/ think melt new nope,0.000303,0.575455
5,2018-05-23 21:12:04.246,0,True,solve snore issue great easy instruction quick set work fast instruction require acclimated,0.441667,0.670833
5,2017-08-26 23:00:45.373,0,True,great tool salon work excellent,0.900000,0.875000
5,2016-05-19 02:36:53.000,0,True,real powerful product taste power real thank,0.325000,0.650000
5,2016-10-02 22:03:33.000,0,True,good quality money fit great job,0.633333,0.583333
3,2018-07-06 19:26:30.832,0,True,stars ok,0.500000,0.500000
4,2017-06-01 20:43:26.000,2,True,like mafioso hoit finish bottle 30 capsule reorder supplement similar order frankly affect subtle feel cognitive improvement like mafioso 34;it 34;hoit&#34;.seriously think stuff similar brain improvement product eventually help 77 year old brain improve thank chemist cook stuff,-0.058333,0.375000
4,2015-04-05 17:29:29.000,0,True,glass saver got polarize fishing glass swim tend line fly mid stream little tight adjustable stretch couple tug fit wear 1/4 hat,0.166786,0.417143
5,2022-03-08 16:31:14.755,0,True,good price fore arm crutch read review true crutch tip disintegrate month crutch good condition crutch tip sell amazon great number improvement crutch tip time worth check,0.570000,0.540000
5,2017-05-23 07:55:22.000,0,True,star buy,0.000000,0.000000
2,2017-02-13 05:05:00.000,2,True,stars lame work actually foot start hurt right way shoe,-0.071429,0.461905
5,2016-03-20 14:35:46.000,0,True,smell great overpower smell great overpower nice yoga mat nice refreshing everytime use,0.660000,0.900000
1,2020-04-19 17:31:55.273,0,True,poor replacement original equipment manufacturer fit holder like original hard store properly button backwards instead push button enable water stream push stop water flow getting use sure price difference worth inconvenience,0.157292,0.516319
1,2017-08-28 16:22:11.570,0,True,day place order ... day place order walk hampstead nc baltimore md product hand likely hold post office near baltimore,0.050000,0.700000
5,2014-08-05 13:25:18.000,0,True,star good,0.700000,0.600000
5,2016-04-19 17:16:17.000,0,False,... year far good worth money end ... purchase seat cushion year far good worth money end fatigue,0.366667,0.566667
5,2018-01-31 21:04:57.385,0,True,work great come end buy boyfriend smoke air flow bedroom smoke work great come end hard blow smoke love need reduce burn cigarette hand,0.452083,0.660417
5,2017-02-11 20:20:47.000,2,True,worth worth worth use couple week amazing use use hand apply foundation .. lot money bottle belong like little sponge difference assure different day use use use little product far admit try practically drown foundation,0.153125,0.475000
5,2019-05-25 12:36:08.512,0,True,perfect kids omega kid omega try different favorite love flavor good value find,0.540000,0.760000
5,2019-02-10 08:31:55.413,1,True,work great crazy curl sure expect pleasantly impressed find clean fit comfortably hand detangle long curly hair pretty harsh tugging start use curl define dead fall/ breakage use comb detangle distribute shampoo conditioner evenly use rinse actually pretty happy hair start use oh yeah ... scrubby spike feel amazing scalp love,0.321111,0.762593
4,2017-09-26 18:23:26.347,0,True,good addition intake day good addition intake day feel help digestion easy swallow,0.611111,0.677778
2,2015-07-09 13:53:53.000,1,True,waste money sis severe problem burn skin try time result clean pain relief neighbor similar problem report burn skin use know mixed review think try waste money,-0.006667,0.270000
5,2020-10-14 21:39:02.699,0,True,amazing quality comfort amazing quality .. heavy constipation perform insole .. guarantee .. love ..,0.375000,0.725000
5,2019-04-20 19:27:57.860,0,True,quality good price quick service delivery,0.516667,0.550000
5,2017-03-27 02:48:17.000,1,True,star great product,0.800000,0.750000
5,2020-10-26 18:11:14.406,0,True,finally solution try heel smooth product available favorite far finally solution,0.233333,0.816667
5,2020-06-08 04:08:54.467,0,True,job travel big small travel job keratoconus use scleral lense clean contact overnight,0.038889,0.400000
2,2018-01-04 04:51:55.814,1,True,want like nauseous time probiotic happen try drink lot water feel nauseous day,0.000000,0.000000
5,2019-08-18 20:18:08.142,0,True,best butterscotch topping i've taste good butterscotch want butterscotch sundae day,0.850000,0.450000
5,2019-11-01 01:54:25.818,1,True,work great work great,0.800000,0.750000
1,2019-10-22 05:39:16.852,0,True,waste money beware poor quality plastic handle bent,-0.300000,0.300000
4,2020-11-28 01:28:05.119,0,True,good good job,0.700000,0.600000
1,2015-05-28 12:56:06.000,1,True,star item look like,0.000000,0.000000
5,2020-04-06 22:42:36.084,0,True,wow look different type replacement swiffer wetjet little long mop job value absolutely worth,0.032500,0.520000
5,2016-12-14 16:38:14.000,1,False,husband use ... husband use lawn mower outside equipment house love,0.250000,0.325000
5,2015-05-29 01:36:53.000,1,False,work quickly reverse hair loss alopecia worried help use dasgro resort came highly recommend figure expect disappointment past admit start excite month notice hair growth second bottle progress continue surely slowly hair start regrow word relief happy product work,0.020476,0.441429
5,2020-08-23 16:32:43.623,0,True,bandage wrap work good,0.700000,0.600000
5,2020-11-08 22:37:15.648,0,False,color picture vibrant complete pc larnyard animal print color vibrant come pc lanyard help mask,0.144444,0.355556
5,2020-08-06 19:36:03.494,0,True,love excellent product pricey worth investment,0.600000,0.566667
5,2015-05-17 17:46:51.000,0,True,star family need particular pair pant short set,0.083333,0.316667
4,2020-07-12 23:47:24.897,0,True,use toyota crewmax new car smell like think tundra crewmax use time month guess glad purchase,0.318182,0.727273
5,2016-01-20 15:42:47.000,0,True,good stuff sore wife philippine think kind magic elixir haha good stuff sore muscle,0.540000,0.680000
2,2018-04-27 01:27:50.068,0,True,star honestly fresh smell,0.300000,0.500000
